"민경욱, 강용석 체포에 분노 ""사과까지 했는데 무슨 일?"""," 강용석 변호사가 명예훼손 혐의로 경찰에 체포된 가운데, 민경욱 전 국회의원이 ""긴급체포할 일인가""라며 분노했다.8일 민 전 의원은 자신의 페이스북에 ""증거인멸이나 도주의 우려가 없는데 무슨 긴급체포인가.	 정정을 하고 사과까지 했는데 반년도 넘은 일도 긴급 체포를 할 일인가""라고 목소리를 냈다.	앞서 이날 오전 서울지방경찰청 사이버수사대는 강 변호사를 서울 마포구 자택에서 체포했다.	 이번 수사는 더불어민주당 측이 강 변호사를 고발하면서 시작됐다.	강 변호사는 지난 3월 2일 자신이 진행하는 보수 유튜브 '가로세로연구소' 방송에서 문재인 대통령이 한 남성과 악수하는 사진을 두고 ""신천지 이만희 교주와 악수하는 장면""이라고 언급했지만 이 남성은 이 교주가 아닌 것으로 확인됐다.	 이에 더불어민주당 측은 허위사실 유포로 강 변호사를 고발한 것.'	가로세로연구소' 측은 방송을 통해 ""당시 정정보도를 했다.	 누가 봐도 폭력인 것이고 우파 탄압인 것으로 보인다""면서 다소 억울한 심정을 드러냈다."
"양승조 충남지사, ‘코로나19 확산 차단’ 도정역량 집중 투입",  Copyright ⓒ  &
"대전시의회 복지환경위, “코로나19 확산 방지 및 지원 대책“ 간담회 개최",  Copyright ⓒ  &
함평군 육상골재채취장 `불법 백화점`··· 지역민 `고통 호소`,  Copyright ⓒ  &
세월호 희생자 단원고 학생 아버지 건물 옥상에서 숨진 채 발견,  Copyright ⓒ  &
"안양시,여섯번째 확진자는 현역군인...군대서 감염 추정",  Copyright ⓒ  &
"경기도, 신종 코로나 차단도 ""벅찬데""··· 가짜뉴스로 ""이중고""",  Copyright ⓒ  &
"여수시, 코로나바이러스 예방 위해 긴급 재난관리기금 투입",  Copyright ⓒ  &
"장성군, 신천지 신도들 전수조사 완료",  Copyright ⓒ  &
"순천시, 신천지 신도 대상 1차 전수 조사 마쳐",  Copyright ⓒ  &
"전남경찰, 청사 정문에서 감염 예방활동 강화",  Copyright ⓒ  &
"문 대통령 ""수도권 코로나 역학조사 역량 강화하라"" 지시",  Copyright ⓒ  &
"목포시, 관내 신천지 신도 대상 전수조사 실시",  Copyright ⓒ  &
"안산시, 서민 울리는 경제사범 집중 단속",  Copyright ⓒ  &
"얼빠진 장난 ""대구 신천지 다녀왔다"" 코로나 검사 20대 구속 ""공무집행방해""",  Copyright ⓒ  &
"화성시, 가축분뇨 무단 배출민원 발생축사 전방위 점검",  Copyright ⓒ  &
지하철1호선 부천역 사고로 10대 남성 전동차 치여 사망,  Copyright ⓒ  &
"전남도, ‘코로나19’ 방역물품 광주시에 추가 지원 나서",  Copyright ⓒ  &
"의뢰인의 권익 보호 최우선, 특화된 법률서비스 제공",  Copyright ⓒ  &
"""신천지에 호소라니..잠자다 왔나?"" 이철우 경북지사 뒷북 협조문에 비난 빗발",  Copyright ⓒ  &
"경기도, 3만명 넘는 도내 신천지 교인 전수 조사",  Copyright ⓒ  &
"경기도, 국과수 DAS 활용 불공정 범죄 척결... 3월부터",  Copyright ⓒ  &
"""출소 D-5"" 조두순, 반려견 살해 만행도 벌여 ""공격성 조절 無""","지난 5일 방송된 JTBC 시사교양 프로그램 '이규연의 스포트라이트'가 전파를 탄지 이틀이나 지났지만 여전히 화제를 모으고 있다.	 조두순의 출소가 당장 코앞으로 다가왔고 민낯이 다시금 충격을 안겼기 때문이다.	이날 방송에서 조두순의 동물 학대 정황이 포착됐는데, 조두순은 ""술에 취하면 본인도 모르게 이상한 행동을 한 적 있냐""는 검사 질문에 ""전에 강아지 5마리를 키운 적 있는데 제가 술에 취해 집에 들어오면 벽에 집어던져 죽인 적이 2번 있었다""라고 답한 것으로 알려졌다.	또 ""아침에 일어나 강아지가 죽어있어 아내에게 물어보니, 제가 강아지를 던져 죽였다고 하더라.	 전혀 기억이 나지 않는다""라고 덧붙였다.	더욱 충격적인 건 강아지의 눈을 빗자루, 몽둥이로 찔러 죽인 적도 있다는 것.	 조두순은 이 역시 ""술에 취해 기억을 하지 못했다""고 주장했다.	 조두순이 키운 강아지는 말티즈 같은 아담한 견종인 것으로 알려졌다.'	스포트라이트'는 이 같은 행동이 연쇄살인마 강호순, 유영철과 닮은 모습이라고 지적했다.	 이들도 범행 직전 개를 학대하며 살인 연습을 했다.	 신의진 연세대 소아정신과 교수는 조두순의 반려견 살해 만행은 그가 2008년 저지른 사건과 닿아있다고 설명했다.	 신 교수는 ""피해자가 쇼크사할 뻔했다.	 강아지 눈을 찌른 것과 뭐가 다른가.	 공격성이 조절되지 않고 비정상적으로 강하다는 건 공통점으로 흐르는 부분이다""라고 지적했다.	이 외에도 조두순이 꾸준한 운동을 통해 체력을 유지해왔고, ""CCTV나 TV에서 발생하는 전자파로 성적인 느낌을 받아 자위행위를 한다""는 감방 동기의 증언도 공개돼 모두를 경악스럽게 했다.	한편 조두순은 2008년 12월 경기 안산시에서 등교하던 8세 여자아이를 성폭행한 혐의 등으로 징역 12년을 선고받았다.	 잔혹한 범죄로 피해자에게 영구 장애까지 입힌 점, 재범 가능성까지 고려한다면 조두순의 형량은 터무니없이 낮다는 지적은 현재까지 이어지고 있는 바.	 재심 목소리도 꾸준히 나왔지만 불가능한 것으로 알려졌다.	 12일 출소를 앞두고 있으며 앞으로 7년 동안 착용해야 한다.	 '성범죄자 알림e'를 통해서는 5년간 신상 정보가 공개된다.	 법무부와 경찰에 따르면 신변에 위협되는 일이 예상되는 터라 특별 호송차량을 통해 자택으로 이동할 전망이다."
"광주광역시 북구, 코로나19 확산방지 행정력 총동원",  Copyright ⓒ  &
"소냐-김용진-정인성 뮤지컬 ""올 아이즈 온 미"" 캐스팅",  Copyright ⓒ  &
"경기도, 과천 신천지교회 강제 역학조사 4만여명 명단 확보",  Copyright ⓒ  &
"공직선거법 위반혐의 전광훈 결국 구속, 법원 ""도주 우려 있다""",  Copyright ⓒ  &
"성남시,금광1재개발 양대노총 집회중단...코로나19 ‘심각’안도",  Copyright ⓒ  &
"김영록 전남도지사, 코로나19 심각단계 대책회의 가져",  Copyright ⓒ  &
"영장심사 전광훈, 광화문 무개념 집회가 저항운동? 궤변 읖조리며 출석",  Copyright ⓒ  &
"코로나19 주요감염원 신천지 대구교회 확진자 중 59.8%, 청도병원 14.8% [종합]",  Copyright ⓒ  &
"20대도 50대도 코로나19 ""무개념"" 가짜뉴스, 확진장난 속출. 검경 ""엄중처벌""",  Copyright ⓒ  &
"고양시 백석동, 김포 거주 코로나19 확진자 근무처 소독 후 폐쇄",  Copyright ⓒ  &
야식으로 주문한 족발에서 생쥐가? 경악할 수밖에 없는 반응,  Copyright ⓒ  &
인천 계양구 전자적 지문등록 12개 동 스캐너 설치,  Copyright ⓒ  &
"수원시,신속한 격리치료로 대응...염태영 ""거리 전도 중지하라""",  Copyright ⓒ  &
"안산시 도시정보센터 관제요원, 올빼미 눈으로 음주운전자 검거",  Copyright ⓒ  &
"이용섭 광주광역시장, 코로나 추가 확진자 발생에 따른 긴급 담화문 발표",  Copyright ⓒ  &
부산서 40년 단독주택 붕괴돼 2명 사망,  Copyright ⓒ  &
[단독] 그랜드 앰배서더 호텔 화재로 올해 웨딩 전면 취소,  Copyright ⓒ  &
"청도군 코로나19 확진자 2명, 포항의료원서 동국대 경주병원으로 이송",  Copyright ⓒ  &
"광주경찰, 서민생활 침해범죄 특별단속 실시",  Copyright ⓒ  &
"광주광역시 남구, 스쿨존에 ‘과속·단속 CCTV’ 설치",  Copyright ⓒ  &
"금융위, 업무계획 발표…""1000여개 혁신기업에 40조 지원""",  Copyright ⓒ  &
"전남경찰, 대마초 온라인 판매 일당 검거·구속",  Copyright ⓒ  &
"조두순 출소 D-7, 법무부 석방후 대책 분주","조두순 출소 앞두고 방범용 CCTV 설치.	 안산 | 연합뉴스 초등학생 납치·성폭행범 조두순의 출소를 일주일 앞둔 5일 법무부가 석방 뒤 대책 마련에 한창이다.	  조두순의 출소일은 그동안 12월 13일로 알려졌지만 추미애 법무부 장관이 국정감사에서 밝힌 내용과 관계자들의 설명 등을 종합해보면, 조두순은 그보다 하루 이른 오는 12일출소할 것으로 보인다.	 포항교도소에서 복역 중이던 조두순은 현재 성폭력사범 심리치료 프로그램 특별과정 이수를 위해 다른 교도소로 이감된 상태다.	 출소 당일 어느 교도소에서 출소할지는 공개되지 않았다.	일반적으로 형기를 마친 수용자가 석방되는 시각은 출소일 당일 오전 5∼6시께다.	 조두순은 출소 직전 위치추적 전자장치, 이른바 '전자발찌'를 부착하고 교도소 문밖을 나서게 된다.	법무부는 출소 당일 조두순이 교도소에서 거주지까지 어떻게 이동할지를 놓고도 고민 중인 것으로 전해졌다.	조두순의 이름과 얼굴이 널리 알려져 있고 사회적 관심도 높은 만큼 집까지 별도의 차량을 제공하는 방법이 거론되지만, 자칫 잘못할 경우 특혜 시비에 휘말릴 수도 있어서다.	법무부 관계자는 ""조두순이 일반 시민들이 사용하는 교통편으로 귀가할 경우 불필요한 마찰이 생길 수도 있다""며 ""해당 수용시설에서 조두순 담당 보호관찰소, 경찰 등과 여러 가지 방안을 논의하는 중""이라고 말했다.	조두순은 출소 후 7년간 전자발찌를 착용하고 지정된 전담 보호관찰관으로부터 24시간 1대1 밀착감시를 받게 된다.	 관할 경찰서도 대응팀을 운영한다.	조두순은 이동 동선을 비롯한 매일의 생활계획을 보호관찰관에게 주 단위로 보고하고, 보호관찰관은 매일 불시에 출장을 나가 생활계획을 준수하는지 살핀다.	 왜곡된 성 의식을개선하기 위한 전문 프로그램도 출소 전부터 진행한다.	조두순 출소를 앞두고 법무부가 검찰을 통해 법원에 신청한 특별준수 사항 추가 신청이 받아들여질지 여부도 관심 사항이다.	검찰은 지난 10월 16일 수원지법 안산지원에 조두순에 관해 ▲ 일정량 이상의 음주 금지 ▲ 피해자·아동보호시설 접근금지 ▲ 심야 시간대 외출 제한 등의 내용이 담긴 특별준수사항 추가를 신청했다.	 이와 관련해 법원 결정이 아직 나오지 않았으나, 조두순이 출소하는 다음 주 중 내려질 전망이다.	국회는 지난 2일 본회의에서 이른바 `조두순 방지법'으로 불리는 아동·청소년의 성보호에 관한 법률 개정안을 통과시켜 성범죄자의 거주지 공개 범위를 기존 읍·면·동에서 도로명및 건물번호로 확대했다.	이에 따라 조두순을 포함한 아동 성범죄자들의 거주지가 기존보다 더 세밀하게 공개될 전망이다.	법무부는 조두순이 재범하거나 돌출행동을 일으킬 것을 대비해 여러 대책을 세워 놓았지만, 동시에 유튜버 등이 조두순의 거주지를 찾아와 '사적 보복'에 나서는 경우도 대비하고 있다.	실제로 일부 유튜버·커뮤니티 사이트 이용자들은 '조두순이 출소하면 찾아가겠다'고 예고한 상태다.	법무부 관계자는 ""신상정보가 노출되는 데다 주변 시선이 곱지 않은 만큼 거주지 밖으로 나오기 어렵겠지만, 외출할 경우 신변문제가 생길 가능성도 있다""며 ""만약의 상황에 대비해 경찰과 지속해서 협의해 대책을 마련할 것""이라고 전했다."
"울진해양경찰서, 신종 코로나바이러스 ‘해상유입 차단’총력대",  Copyright ⓒ  &
"대전경찰,「제21대 국회의원선거 및 기초의원 재보궐선거」대비 공직선거법 교육 실시",  Copyright ⓒ  &
신종코로나 확진환자 접촉자 1000명 대…전원 자가격리 대상,  Copyright ⓒ  &
"지난달 중국 다녀온 30대 폐렴증상 사망…""코로나19 감염 의심""",  Copyright ⓒ  &
"안전 사각지대 속 신변위협 느끼며 근무하는 사회복지 공무원들...13.6%가 ""자살 생각""",  Copyright ⓒ  &
"오비맥주, 음주운전 예방 유공자 15인 포상",  Copyright ⓒ  &
"정부 “코로나19 악용 보이스피싱 전화, 스미싱 문자 주의하세요!”",  Copyright ⓒ  &
"여수시, 경찰서와 연결되는 비상벨 설치",  Copyright ⓒ  &
"군포시, 올 연말까지 스마트시티 통합플랫폼 구축",  Copyright ⓒ  &
"중국 매체, 코로나19 관련 시진핑 지시 공개…""비난 여론 의식한 듯""",  Copyright ⓒ  &
"""개털 날린다"" 말에 어묵 던지고 욕설 진상손님, 보복범죄로 집행유예 2년[사건사고]",  Copyright ⓒ  &
“충남서 추스른 몸·마음으로 더욱 활기차길”,  Copyright ⓒ  &
당진 동부제철 화재...1시간25분만에 진화,  Copyright ⓒ  &
아산·진천 임시 격리 우한 교민·체류자 ‘가족의 품으로~’,  Copyright ⓒ  &
"양승조 충남지사, 아산 임시생활시설 근무 경찰관 격려",  Copyright ⓒ  &
"여수시, 스마트시티 통합플랫폼 구축 사업 선정",  Copyright ⓒ  &
"""경산 OO병원에 신종 코로나 환자 있다"" 가짜뉴스 배포한 30대 업무방해로 체포",  Copyright ⓒ  &
"박정현 부여군수, 아산시 및 우한교민 위문품 전달",  Copyright ⓒ  &
김돈곤 청양군수 아산시 재난안전대책본부 위문,  Copyright ⓒ  &
"전남도, 통합플랫폼 구축 스마트도시 본격 가동",  Copyright ⓒ  &
"국민은행, 코로나19 예방과 미세먼지 취약계층을 위한 선물상자 지원",  Copyright ⓒ  &
"수원시, 경찰 등과 전동킥보드 사고 예방 나서",  Copyright ⓒ  &
"경기도,3700원짜리 중국산마스크 9300원 판매...17개업체 적발",  Copyright ⓒ  &
"(속보) 윤화섭 안산시장, 정치자금법 위반 혐의 재판에 넘겨져",  Copyright ⓒ  &
